,0
0,0.8540145985401459
1,0.7299270072992701
2,0.7299270072992701
3,0.5328467153284672
4,0.7226277372262774
5,0.6814814814814815
6,0.562962962962963
7,0.48148148148148145
8,0.45185185185185184
9,0.4962962962962963
10,0.9185185185185185
11,0.7555555555555555
12,0.8518518518518519
13,0.7185185185185186
14,0.725925925925926
15,0.5114503816793893
16,0.40458015267175573
17,0.5267175572519084
18,0.5801526717557252
19,0.40458015267175573
20,0.5572519083969466
21,0.6030534351145038
22,0.7786259541984732
23,0.6717557251908397
24,0.5343511450381679
25,0.38181818181818183
26,0.33636363636363636
27,0.4636363636363636
28,0.41818181818181815
29,0.4636363636363636
30,0.6985294117647058
31,0.6323529411764706
32,0.9117647058823529
33,0.6838235294117647
34,0.8676470588235294
35,0.7348484848484849
36,0.7651515151515151
37,0.7272727272727273
38,0.75
39,0.8484848484848485
40,0.7226890756302521
41,0.8487394957983193
42,0.7058823529411765
43,0.680672268907563
44,0.865546218487395
