,0
0,0.8686131386861314
1,0.8540145985401459
2,0.7737226277372263
3,0.7226277372262774
4,0.8686131386861314
5,0.781021897810219
6,0.7956204379562044
7,0.8321167883211679
8,0.7883211678832117
9,0.9051094890510949
10,0.8613138686131386
11,0.8248175182481752
12,0.8613138686131386
13,0.7518248175182481
14,0.8832116788321168
15,0.781021897810219
16,0.8175182481751825
17,0.8248175182481752
18,0.8540145985401459
19,0.8613138686131386
20,0.6
21,0.4148148148148148
22,0.562962962962963
23,0.4962962962962963
24,0.45925925925925926
25,0.5851851851851851
26,0.6222222222222222
27,0.5259259259259259
28,0.562962962962963
29,0.6370370370370371
30,0.5333333333333333
31,0.48148148148148145
32,0.6370370370370371
33,0.5703703703703704
34,0.6666666666666666
35,0.5407407407407407
36,0.6074074074074074
37,0.5407407407407407
38,0.45185185185185184
39,0.6296296296296297
40,0.8814814814814815
41,0.8814814814814815
42,0.8296296296296296
43,0.8666666666666667
44,0.8444444444444444
45,0.8740740740740741
46,0.8518518518518519
47,0.8296296296296296
48,0.8592592592592593
49,0.8888888888888888
50,0.8222222222222222
51,0.8962962962962963
52,0.8962962962962963
53,0.8814814814814815
54,0.7925925925925926
55,0.837037037037037
56,0.837037037037037
57,0.8148148148148148
58,0.837037037037037
59,0.8518518518518519
60,0.5190839694656488
61,0.5114503816793893
62,0.4732824427480916
63,0.48854961832061067
64,0.5572519083969466
65,0.5648854961832062
66,0.5114503816793893
67,0.40458015267175573
68,0.5572519083969466
69,0.48091603053435117
70,0.5419847328244275
71,0.5877862595419847
72,0.5114503816793893
73,0.42748091603053434
74,0.5877862595419847
75,0.4961832061068702
76,0.5725190839694656
77,0.4961832061068702
78,0.5648854961832062
79,0.6183206106870229
80,0.5572519083969466
81,0.5877862595419847
82,0.6717557251908397
83,0.6183206106870229
84,0.4580152671755725
85,0.3893129770992366
86,0.4961832061068702
87,0.6641221374045801
88,0.6183206106870229
89,0.6412213740458015
90,0.5572519083969466
91,0.5877862595419847
92,0.6259541984732825
93,0.6870229007633588
94,0.6106870229007634
95,0.5419847328244275
96,0.4351145038167939
97,0.5877862595419847
98,0.46564885496183206
99,0.6564885496183206
100,0.4
101,0.44545454545454544
102,0.4636363636363636
103,0.4090909090909091
104,0.5
105,0.32727272727272727
106,0.4727272727272727
107,0.42727272727272725
108,0.44545454545454544
109,0.5454545454545454
110,0.38181818181818183
111,0.4818181818181818
112,0.5272727272727272
113,0.5
114,0.5
115,0.5909090909090909
116,0.4090909090909091
117,0.45454545454545453
118,0.39090909090909093
119,0.42727272727272725
120,0.8308823529411765
121,0.7647058823529411
122,0.9117647058823529
123,0.875
124,0.8676470588235294
125,0.8308823529411765
126,0.8235294117647058
127,0.875
128,0.875
129,0.8823529411764706
130,0.8529411764705882
131,0.8382352941176471
132,0.8455882352941176
133,0.875
134,0.8382352941176471
135,0.8382352941176471
136,0.8308823529411765
137,0.7867647058823529
138,0.8382352941176471
139,0.875
140,0.8636363636363636
141,0.8636363636363636
142,0.8636363636363636
143,0.8939393939393939
144,0.8787878787878788
145,0.9166666666666666
146,0.7803030303030303
147,0.9090909090909091
148,0.8712121212121212
149,0.8712121212121212
150,0.8333333333333334
151,0.8257575757575758
152,0.8560606060606061
153,0.8712121212121212
154,0.8560606060606061
155,0.7954545454545454
156,0.8863636363636364
157,0.8863636363636364
158,0.8484848484848485
159,0.8484848484848485
160,0.6386554621848739
161,0.6134453781512605
162,0.6554621848739496
163,0.6386554621848739
164,0.6554621848739496
165,0.6386554621848739
166,0.5966386554621849
167,0.6890756302521008
168,0.6554621848739496
169,0.6974789915966386
170,0.6974789915966386
171,0.6890756302521008
172,0.6386554621848739
173,0.6470588235294118
174,0.6554621848739496
175,0.6974789915966386
176,0.6890756302521008
177,0.6638655462184874
178,0.5966386554621849
179,0.6974789915966386
