,0
0,0.8540145985401459
1,0.8102189781021898
2,0.8467153284671532
3,0.708029197080292
4,0.8686131386861314
5,0.674074074074074
6,0.6222222222222222
7,0.6444444444444445
8,0.5851851851851851
9,0.5925925925925926
10,0.9185185185185185
11,0.8814814814814815
12,0.8444444444444444
13,0.8518518518518519
14,0.8148148148148148
15,0.5114503816793893
16,0.4732824427480916
17,0.6564885496183206
18,0.5343511450381679
19,0.5954198473282443
20,0.6946564885496184
21,0.6793893129770993
22,0.7938931297709924
23,0.6946564885496184
24,0.7633587786259542
25,0.4727272727272727
26,0.39090909090909093
27,0.5272727272727272
28,0.41818181818181815
29,0.42727272727272725
30,0.875
31,0.7867647058823529
32,0.9117647058823529
33,0.8455882352941176
34,0.8676470588235294
35,0.8712121212121212
36,0.8409090909090909
37,0.8257575757575758
38,0.8863636363636364
39,0.8484848484848485
40,0.7563025210084033
41,0.8403361344537815
42,0.8067226890756303
43,0.8235294117647058
44,0.8487394957983193
