,0
0,0.8686131386861314
1,0.8394160583941606
2,0.7956204379562044
3,0.7445255474452555
4,0.8832116788321168
5,0.8248175182481752
6,0.8175182481751825
7,0.8613138686131386
8,0.8248175182481752
9,0.8759124087591241
10,0.8394160583941606
11,0.781021897810219
12,0.8759124087591241
13,0.781021897810219
14,0.8759124087591241
15,0.8029197080291971
16,0.8102189781021898
17,0.8175182481751825
18,0.8175182481751825
19,0.8394160583941606
20,0.5851851851851851
21,0.6888888888888889
22,0.6592592592592592
23,0.5333333333333333
24,0.43703703703703706
25,0.6666666666666666
26,0.6518518518518519
27,0.6666666666666666
28,0.5703703703703704
29,0.6518518518518519
30,0.6074074074074074
31,0.5333333333333333
32,0.6
33,0.5925925925925926
34,0.6592592592592592
35,0.5851851851851851
36,0.6
37,0.5925925925925926
38,0.6074074074074074
39,0.6222222222222222
40,0.8962962962962963
41,0.9037037037037037
42,0.8592592592592593
43,0.8814814814814815
44,0.8074074074074075
45,0.8740740740740741
46,0.837037037037037
47,0.7925925925925926
48,0.8518518518518519
49,0.9407407407407408
50,0.8592592592592593
51,0.9111111111111111
52,0.8962962962962963
53,0.8814814814814815
54,0.8
55,0.8518518518518519
56,0.8518518518518519
57,0.7851851851851852
58,0.8444444444444444
59,0.8518518518518519
60,0.4732824427480916
61,0.4732824427480916
62,0.6183206106870229
63,0.46564885496183206
64,0.5801526717557252
65,0.6106870229007634
66,0.5114503816793893
67,0.5038167938931297
68,0.5267175572519084
69,0.5419847328244275
70,0.5419847328244275
71,0.6030534351145038
72,0.5877862595419847
73,0.5114503816793893
74,0.5725190839694656
75,0.5190839694656488
76,0.5725190839694656
77,0.5572519083969466
78,0.6030534351145038
79,0.5114503816793893
80,0.5877862595419847
81,0.648854961832061
82,0.6717557251908397
83,0.5954198473282443
84,0.6259541984732825
85,0.46564885496183206
86,0.7022900763358778
87,0.5877862595419847
88,0.6335877862595419
89,0.7022900763358778
90,0.5725190839694656
91,0.6641221374045801
92,0.6793893129770993
93,0.6412213740458015
94,0.6259541984732825
95,0.6030534351145038
96,0.5114503816793893
97,0.6412213740458015
98,0.5725190839694656
99,0.6717557251908397
100,0.45454545454545453
101,0.5
102,0.44545454545454544
103,0.4090909090909091
104,0.4636363636363636
105,0.38181818181818183
106,0.4727272727272727
107,0.4727272727272727
108,0.5
109,0.5909090909090909
110,0.4636363636363636
111,0.5909090909090909
112,0.4818181818181818
113,0.5181818181818182
114,0.33636363636363636
115,0.5818181818181818
116,0.5454545454545454
117,0.5727272727272728
118,0.39090909090909093
119,0.4909090909090909
120,0.8014705882352942
121,0.7941176470588235
122,0.8970588235294118
123,0.875
124,0.8529411764705882
125,0.7867647058823529
126,0.8382352941176471
127,0.8823529411764706
128,0.8382352941176471
129,0.8455882352941176
130,0.8455882352941176
131,0.8088235294117647
132,0.8529411764705882
133,0.8014705882352942
134,0.8088235294117647
135,0.7867647058823529
136,0.8529411764705882
137,0.6691176470588235
138,0.8235294117647058
139,0.8823529411764706
140,0.8787878787878788
141,0.8787878787878788
142,0.8257575757575758
143,0.9015151515151515
144,0.8636363636363636
145,0.9242424242424242
146,0.7878787878787878
147,0.9318181818181818
148,0.8787878787878788
149,0.9090909090909091
150,0.8181818181818182
151,0.8409090909090909
152,0.8409090909090909
153,0.8712121212121212
154,0.8560606060606061
155,0.8181818181818182
156,0.8863636363636364
157,0.9015151515151515
158,0.8484848484848485
159,0.8636363636363636
160,0.5630252100840336
161,0.5882352941176471
162,0.6386554621848739
163,0.6134453781512605
164,0.6386554621848739
165,0.6218487394957983
166,0.5882352941176471
167,0.6890756302521008
168,0.6050420168067226
169,0.680672268907563
170,0.6890756302521008
171,0.5966386554621849
172,0.6302521008403361
173,0.6470588235294118
174,0.680672268907563
175,0.6890756302521008
176,0.6638655462184874
177,0.6554621848739496
178,0.6134453781512605
179,0.6638655462184874
