,0
0,0.8905109489051095
1,0.8175182481751825
2,0.6058394160583942
3,0.5912408759124088
4,0.5474452554744526
5,0.6888888888888889
6,0.4222222222222222
7,0.6296296296296297
8,0.45185185185185184
9,0.34074074074074073
10,0.6592592592592592
11,0.9037037037037037
12,0.8444444444444444
13,0.6074074074074074
14,0.5555555555555556
15,0.3053435114503817
16,0.366412213740458
17,0.45038167938931295
18,0.5954198473282443
19,0.4122137404580153
20,0.6870229007633588
21,0.46564885496183206
22,0.42748091603053434
23,0.7175572519083969
24,0.46564885496183206
25,0.34545454545454546
26,0.38181818181818183
27,0.4090909090909091
28,0.33636363636363636
29,0.43636363636363634
30,0.5588235294117647
31,0.8161764705882353
32,0.6323529411764706
33,0.875
34,0.6397058823529411
35,0.8787878787878788
36,0.6515151515151515
37,0.5984848484848485
38,0.8787878787878788
39,0.5833333333333334
40,0.5966386554621849
41,0.8235294117647058
42,0.5882352941176471
43,0.7983193277310925
44,0.8319327731092437
