,0
0,0.8540145985401459
1,0.8175182481751825
2,0.8686131386861314
3,0.708029197080292
4,0.8832116788321168
5,0.7185185185185186
6,0.6666666666666666
7,0.6370370370370371
8,0.6296296296296297
9,0.5925925925925926
10,0.9185185185185185
11,0.8888888888888888
12,0.8148148148148148
13,0.8444444444444444
14,0.8148148148148148
15,0.5267175572519084
16,0.48854961832061067
17,0.6259541984732825
18,0.5954198473282443
19,0.5954198473282443
20,0.7022900763358778
21,0.6946564885496184
22,0.7938931297709924
23,0.6641221374045801
24,0.7557251908396947
25,0.41818181818181815
26,0.41818181818181815
27,0.5272727272727272
28,0.41818181818181815
29,0.43636363636363634
30,0.8602941176470589
31,0.7867647058823529
32,0.9117647058823529
33,0.8529411764705882
34,0.8308823529411765
35,0.8712121212121212
36,0.8484848484848485
37,0.8257575757575758
38,0.8560606060606061
39,0.8712121212121212
40,0.7394957983193278
41,0.8487394957983193
42,0.8571428571428571
43,0.8151260504201681
44,0.8403361344537815
