,0
0,0.6861313868613139
1,0.6715328467153284
2,0.6642335766423357
3,0.708029197080292
4,0.8540145985401459
5,0.6962962962962963
6,0.6666666666666666
7,0.5185185185185185
8,0.6148148148148148
9,0.5777777777777777
10,0.8148148148148148
11,0.7703703703703704
12,0.8444444444444444
13,0.7407407407407407
14,0.7407407407407407
15,0.4961832061068702
16,0.366412213740458
17,0.48854961832061067
18,0.40458015267175573
19,0.5954198473282443
20,0.6870229007633588
21,0.6870229007633588
22,0.7938931297709924
23,0.6870229007633588
24,0.7633587786259542
25,0.4909090909090909
26,0.38181818181818183
27,0.41818181818181815
28,0.37272727272727274
29,0.36363636363636365
30,0.8602941176470589
31,0.7205882352941176
32,0.7426470588235294
33,0.8602941176470589
34,0.7426470588235294
35,0.8712121212121212
36,0.8484848484848485
37,0.75
38,0.7121212121212122
39,0.7196969696969697
40,0.7563025210084033
41,0.7058823529411765
42,0.6890756302521008
43,0.5966386554621849
44,0.6722689075630253
