,0
0,0.8467153284671532
1,0.8102189781021898
2,0.7956204379562044
3,0.7007299270072993
4,0.8467153284671532
5,0.8102189781021898
6,0.7883211678832117
7,0.8321167883211679
8,0.8248175182481752
9,0.8759124087591241
10,0.8759124087591241
11,0.7956204379562044
12,0.8832116788321168
13,0.7591240875912408
14,0.8613138686131386
15,0.7883211678832117
16,0.8029197080291971
17,0.8248175182481752
18,0.8540145985401459
19,0.8029197080291971
20,0.6074074074074074
21,0.6444444444444445
22,0.5703703703703704
23,0.5407407407407407
24,0.5111111111111111
25,0.6370370370370371
26,0.6666666666666666
27,0.6074074074074074
28,0.5555555555555556
29,0.6222222222222222
30,0.6148148148148148
31,0.4740740740740741
32,0.6148148148148148
33,0.5777777777777777
34,0.6518518518518519
35,0.5703703703703704
36,0.6074074074074074
37,0.5851851851851851
38,0.4666666666666667
39,0.6518518518518519
40,0.8814814814814815
41,0.8814814814814815
42,0.7703703703703704
43,0.8814814814814815
44,0.8518518518518519
45,0.8518518518518519
46,0.8592592592592593
47,0.8296296296296296
48,0.8518518518518519
49,0.9333333333333333
50,0.8296296296296296
51,0.9111111111111111
52,0.8888888888888888
53,0.8592592592592593
54,0.8074074074074075
55,0.8444444444444444
56,0.8518518518518519
57,0.8296296296296296
58,0.8296296296296296
59,0.8296296296296296
60,0.4961832061068702
61,0.5343511450381679
62,0.5038167938931297
63,0.48091603053435117
64,0.4732824427480916
65,0.5190839694656488
66,0.48854961832061067
67,0.44274809160305345
68,0.5038167938931297
69,0.48854961832061067
70,0.5877862595419847
71,0.6030534351145038
72,0.5648854961832062
73,0.3511450381679389
74,0.5877862595419847
75,0.5190839694656488
76,0.5572519083969466
77,0.5572519083969466
78,0.4580152671755725
79,0.5343511450381679
80,0.5648854961832062
81,0.648854961832061
82,0.6793893129770993
83,0.5954198473282443
84,0.5572519083969466
85,0.48854961832061067
86,0.5267175572519084
87,0.6412213740458015
88,0.6412213740458015
89,0.6793893129770993
90,0.6106870229007634
91,0.6259541984732825
92,0.6564885496183206
93,0.6793893129770993
94,0.6106870229007634
95,0.6412213740458015
96,0.44274809160305345
97,0.6259541984732825
98,0.5114503816793893
99,0.6259541984732825
100,0.39090909090909093
101,0.43636363636363634
102,0.4636363636363636
103,0.41818181818181815
104,0.4818181818181818
105,0.33636363636363636
106,0.42727272727272725
107,0.43636363636363634
108,0.45454545454545453
109,0.5636363636363636
110,0.38181818181818183
111,0.4090909090909091
112,0.38181818181818183
113,0.4909090909090909
114,0.38181818181818183
115,0.5
116,0.4727272727272727
117,0.509090909090909
118,0.4
119,0.43636363636363634
120,0.8308823529411765
121,0.7720588235294118
122,0.9117647058823529
123,0.8602941176470589
124,0.8602941176470589
125,0.8014705882352942
126,0.8602941176470589
127,0.8823529411764706
128,0.8602941176470589
129,0.8897058823529411
130,0.8529411764705882
131,0.8529411764705882
132,0.8308823529411765
133,0.8529411764705882
134,0.8088235294117647
135,0.8382352941176471
136,0.8014705882352942
137,0.7132352941176471
138,0.8529411764705882
139,0.875
140,0.8636363636363636
141,0.8560606060606061
142,0.8484848484848485
143,0.8939393939393939
144,0.8863636363636364
145,0.9318181818181818
146,0.7575757575757576
147,0.9166666666666666
148,0.8787878787878788
149,0.9015151515151515
150,0.8181818181818182
151,0.8333333333333334
152,0.8257575757575758
153,0.8560606060606061
154,0.8636363636363636
155,0.8484848484848485
156,0.8787878787878788
157,0.8863636363636364
158,0.8712121212121212
159,0.8560606060606061
160,0.6386554621848739
161,0.6386554621848739
162,0.6134453781512605
163,0.5966386554621849
164,0.6470588235294118
165,0.6302521008403361
166,0.5714285714285714
167,0.6722689075630253
168,0.6218487394957983
169,0.6722689075630253
170,0.6722689075630253
171,0.680672268907563
172,0.6386554621848739
173,0.6302521008403361
174,0.7142857142857143
175,0.6974789915966386
176,0.680672268907563
177,0.6470588235294118
178,0.5798319327731093
179,0.6050420168067226
