,0
0,0.8321167883211679
1,0.8248175182481752
2,0.8175182481751825
3,0.7518248175182481
4,0.8175182481751825
5,0.8248175182481752
6,0.8175182481751825
7,0.8613138686131386
8,0.8175182481751825
9,0.8832116788321168
10,0.8613138686131386
11,0.8248175182481752
12,0.8613138686131386
13,0.781021897810219
14,0.8832116788321168
15,0.8394160583941606
16,0.7299270072992701
17,0.7883211678832117
18,0.8686131386861314
19,0.8540145985401459
20,0.6
21,0.7185185185185186
22,0.6518518518518519
23,0.562962962962963
24,0.4666666666666667
25,0.6444444444444445
26,0.6370370370370371
27,0.6666666666666666
28,0.5703703703703704
29,0.6666666666666666
30,0.6296296296296297
31,0.5259259259259259
32,0.6
33,0.6
34,0.7037037037037037
35,0.5851851851851851
36,0.562962962962963
37,0.562962962962963
38,0.6222222222222222
39,0.6296296296296297
40,0.9037037037037037
41,0.8814814814814815
42,0.8666666666666667
43,0.8814814814814815
44,0.8444444444444444
45,0.8740740740740741
46,0.837037037037037
47,0.8444444444444444
48,0.8518518518518519
49,0.9407407407407408
50,0.8222222222222222
51,0.9185185185185185
52,0.9185185185185185
53,0.8814814814814815
54,0.7851851851851852
55,0.8444444444444444
56,0.8592592592592593
57,0.837037037037037
58,0.8296296296296296
59,0.8592592592592593
60,0.48091603053435117
61,0.45038167938931295
62,0.6183206106870229
63,0.42748091603053434
64,0.5877862595419847
65,0.6412213740458015
66,0.5267175572519084
67,0.5267175572519084
68,0.5419847328244275
69,0.5419847328244275
70,0.5648854961832062
71,0.5725190839694656
72,0.6259541984732825
73,0.46564885496183206
74,0.5648854961832062
75,0.5038167938931297
76,0.5877862595419847
77,0.5572519083969466
78,0.6183206106870229
79,0.5343511450381679
80,0.5877862595419847
81,0.5954198473282443
82,0.6259541984732825
83,0.5877862595419847
84,0.6335877862595419
85,0.5954198473282443
86,0.7022900763358778
87,0.6259541984732825
88,0.6335877862595419
89,0.6946564885496184
90,0.6106870229007634
91,0.6259541984732825
92,0.6793893129770993
93,0.6946564885496184
94,0.5954198473282443
95,0.6412213740458015
96,0.5038167938931297
97,0.6335877862595419
98,0.5648854961832062
99,0.6870229007633588
100,0.43636363636363634
101,0.44545454545454544
102,0.4727272727272727
103,0.4
104,0.44545454545454544
105,0.39090909090909093
106,0.45454545454545453
107,0.4636363636363636
108,0.4909090909090909
109,0.6181818181818182
110,0.4636363636363636
111,0.5
112,0.4909090909090909
113,0.509090909090909
114,0.37272727272727274
115,0.6
116,0.5272727272727272
117,0.5636363636363636
118,0.4090909090909091
119,0.42727272727272725
120,0.8161764705882353
121,0.7941176470588235
122,0.9117647058823529
123,0.8529411764705882
124,0.8676470588235294
125,0.7941176470588235
126,0.7352941176470589
127,0.8602941176470589
128,0.8602941176470589
129,0.8308823529411765
130,0.8455882352941176
131,0.8529411764705882
132,0.875
133,0.8161764705882353
134,0.8161764705882353
135,0.8308823529411765
136,0.875
137,0.7279411764705882
138,0.8602941176470589
139,0.875
140,0.8712121212121212
141,0.8863636363636364
142,0.8333333333333334
143,0.8939393939393939
144,0.8787878787878788
145,0.9242424242424242
146,0.8106060606060606
147,0.9166666666666666
148,0.8484848484848485
149,0.8787878787878788
150,0.8787878787878788
151,0.8333333333333334
152,0.8257575757575758
153,0.8712121212121212
154,0.8560606060606061
155,0.8257575757575758
156,0.8863636363636364
157,0.8939393939393939
158,0.8636363636363636
159,0.8636363636363636
160,0.6554621848739496
161,0.5966386554621849
162,0.5798319327731093
163,0.6302521008403361
164,0.6386554621848739
165,0.6302521008403361
166,0.5882352941176471
167,0.6890756302521008
168,0.6050420168067226
169,0.6974789915966386
170,0.6722689075630253
171,0.5966386554621849
172,0.6134453781512605
173,0.6218487394957983
174,0.7142857142857143
175,0.7058823529411765
176,0.6638655462184874
177,0.6890756302521008
178,0.6134453781512605
179,0.6890756302521008
