,0
0,0.40145985401459855
1,0.5036496350364964
2,0.41605839416058393
3,0.44525547445255476
4,0.45255474452554745
5,0.48175182481751827
6,0.4744525547445255
7,0.48175182481751827
8,0.4744525547445255
9,0.5328467153284672
10,0.46715328467153283
11,0.48905109489051096
12,0.8686131386861314
13,0.781021897810219
14,0.8905109489051095
15,0.5109489051094891
16,0.40875912408759124
17,0.8248175182481752
18,0.8686131386861314
19,0.8394160583941606
20,0.5851851851851851
21,0.6814814814814815
22,0.6370370370370371
23,0.5481481481481482
24,0.48148148148148145
25,0.6444444444444445
26,0.6666666666666666
27,0.6592592592592592
28,0.5777777777777777
29,0.674074074074074
30,0.6074074074074074
31,0.5333333333333333
32,0.34814814814814815
33,0.5925925925925926
34,0.6888888888888889
35,0.4148148148148148
36,0.6148148148148148
37,0.5777777777777777
38,0.5037037037037037
39,0.6444444444444445
40,0.8666666666666667
41,0.4888888888888889
42,0.8518518518518519
43,0.8740740740740741
44,0.43703703703703706
45,0.4666666666666667
46,0.8148148148148148
47,0.8
48,0.5037037037037037
49,0.9259259259259259
50,0.8148148148148148
51,0.9111111111111111
52,0.5481481481481482
53,0.8666666666666667
54,0.7777777777777778
55,0.3851851851851852
56,0.8592592592592593
57,0.4444444444444444
58,0.43703703703703706
59,0.8074074074074075
60,0.48854961832061067
61,0.48854961832061067
62,0.5648854961832062
63,0.5343511450381679
64,0.366412213740458
65,0.5877862595419847
66,0.5572519083969466
67,0.5267175572519084
68,0.5725190839694656
69,0.5267175572519084
70,0.5419847328244275
71,0.6106870229007634
72,0.6030534351145038
73,0.45038167938931295
74,0.5648854961832062
75,0.5114503816793893
76,0.5877862595419847
77,0.549618320610687
78,0.5877862595419847
79,0.5419847328244275
80,0.5877862595419847
81,0.6412213740458015
82,0.6946564885496184
83,0.6030534351145038
84,0.6259541984732825
85,0.5190839694656488
86,0.7099236641221374
87,0.5877862595419847
88,0.6335877862595419
89,0.6030534351145038
90,0.5725190839694656
91,0.6564885496183206
92,0.6183206106870229
93,0.6946564885496184
94,0.5267175572519084
95,0.6335877862595419
96,0.4732824427480916
97,0.6641221374045801
98,0.5648854961832062
99,0.7022900763358778
100,0.42727272727272725
101,0.41818181818181815
102,0.509090909090909
103,0.4090909090909091
104,0.4090909090909091
105,0.34545454545454546
106,0.42727272727272725
107,0.45454545454545453
108,0.4818181818181818
109,0.5818181818181818
110,0.4090909090909091
111,0.509090909090909
112,0.5363636363636364
113,0.5181818181818182
114,0.35454545454545455
115,0.6181818181818182
116,0.509090909090909
117,0.509090909090909
118,0.4
119,0.45454545454545453
120,0.49264705882352944
121,0.39705882352941174
122,0.9191176470588235
123,0.4117647058823529
124,0.5073529411764706
125,0.8014705882352942
126,0.49264705882352944
127,0.8455882352941176
128,0.5220588235294118
129,0.8676470588235294
130,0.47794117647058826
131,0.8529411764705882
132,0.8529411764705882
133,0.38235294117647056
134,0.8235294117647058
135,0.8455882352941176
136,0.39705882352941174
137,0.7647058823529411
138,0.4485294117647059
139,0.4411764705882353
140,0.4621212121212121
141,0.8712121212121212
142,0.8560606060606061
143,0.4621212121212121
144,0.8712121212121212
145,0.4621212121212121
146,0.7651515151515151
147,0.8939393939393939
148,0.8712121212121212
149,0.8863636363636364
150,0.8636363636363636
151,0.8333333333333334
152,0.553030303030303
153,0.4621212121212121
154,0.4393939393939394
155,0.4318181818181818
156,0.8484848484848485
157,0.8636363636363636
158,0.4015151515151515
159,0.5075757575757576
160,0.6638655462184874
161,0.6302521008403361
162,0.6386554621848739
163,0.6302521008403361
164,0.6302521008403361
165,0.6302521008403361
166,0.5966386554621849
167,0.5294117647058824
168,0.6302521008403361
169,0.5126050420168067
170,0.5042016806722689
171,0.5210084033613446
172,0.6218487394957983
173,0.6218487394957983
174,0.5294117647058824
175,0.7142857142857143
176,0.47058823529411764
177,0.6638655462184874
178,0.5126050420168067
179,0.5210084033613446
