,0
0,0.8540145985401459
1,0.8321167883211679
2,0.8686131386861314
3,0.708029197080292
4,0.8540145985401459
5,0.7037037037037037
6,0.6814814814814815
7,0.6444444444444445
8,0.6370370370370371
9,0.6296296296296297
10,0.9259259259259259
11,0.8888888888888888
12,0.8518518518518519
13,0.8518518518518519
14,0.837037037037037
15,0.48854961832061067
16,0.549618320610687
17,0.6946564885496184
18,0.6106870229007634
19,0.5877862595419847
20,0.6870229007633588
21,0.6641221374045801
22,0.7786259541984732
23,0.7099236641221374
24,0.7557251908396947
25,0.509090909090909
26,0.36363636363636365
27,0.5363636363636364
28,0.42727272727272725
29,0.41818181818181815
30,0.8676470588235294
31,0.8161764705882353
32,0.9044117647058824
33,0.8676470588235294
34,0.8602941176470589
35,0.8787878787878788
36,0.8560606060606061
37,0.8257575757575758
38,0.8863636363636364
39,0.8484848484848485
40,0.7563025210084033
41,0.8991596638655462
42,0.8739495798319328
43,0.8151260504201681
44,0.8487394957983193
