,0
0,0.44525547445255476
1,0.8102189781021898
2,0.5109489051094891
3,0.6788321167883211
4,0.8686131386861314
5,0.37777777777777777
6,0.3333333333333333
7,0.3851851851851852
8,0.34074074074074073
9,0.3333333333333333
10,0.4962962962962963
11,0.562962962962963
12,0.5555555555555556
13,0.837037037037037
14,0.8222222222222222
15,0.5267175572519084
16,0.2900763358778626
17,0.6641221374045801
18,0.35877862595419846
19,0.25190839694656486
20,0.45038167938931295
21,0.3816793893129771
22,0.3893129770992366
23,0.6717557251908397
24,0.7404580152671756
25,0.33636363636363636
26,0.3181818181818182
27,0.4
28,0.41818181818181815
29,0.4090909090909091
30,0.8602941176470589
31,0.5073529411764706
32,0.47794117647058826
33,0.4411764705882353
34,0.5441176470588235
35,0.4393939393939394
36,0.5757575757575758
37,0.5
38,0.8787878787878788
39,0.5757575757575758
40,0.7226890756302521
41,0.8235294117647058
42,0.46218487394957986
43,0.8235294117647058
44,0.8319327731092437
