,0
0,0.8540145985401459
1,0.8248175182481752
2,0.8759124087591241
3,0.708029197080292
4,0.8686131386861314
5,0.7037037037037037
6,0.6814814814814815
7,0.6518518518518519
8,0.6518518518518519
9,0.6296296296296297
10,0.9111111111111111
11,0.8962962962962963
12,0.8518518518518519
13,0.8518518518518519
14,0.837037037037037
15,0.4732824427480916
16,0.549618320610687
17,0.6412213740458015
18,0.6106870229007634
19,0.5877862595419847
20,0.7022900763358778
21,0.6641221374045801
22,0.7786259541984732
23,0.6564885496183206
24,0.7557251908396947
25,0.509090909090909
26,0.36363636363636365
27,0.5181818181818182
28,0.4727272727272727
29,0.41818181818181815
30,0.8676470588235294
31,0.8161764705882353
32,0.9044117647058824
33,0.875
34,0.8602941176470589
35,0.8712121212121212
36,0.8484848484848485
37,0.8257575757575758
38,0.8863636363636364
39,0.8484848484848485
40,0.7563025210084033
41,0.8991596638655462
42,0.8823529411764706
43,0.8151260504201681
44,0.865546218487395
